time,output_outputs
0.0,282.842712474619
2.9771954218763328e-05,282.3456727882128
2.9771954218763328e-05,282.3456727882128
0.0001360030083689832,280.572224313079
0.0001360030083689832,280.572224313079
0.0014934427501035097,258.648526971536
0.0014934427501035097,258.648526971536
0.0018860433810205595,252.09786062931238
0.0018860433810205595,252.09786062931238
0.005233536054048812,273.3661062654265
0.005233536054048812,273.3661062654265
0.005949299245287028,276.73754102769635
0.005949299245287028,276.73754102769635
0.008508047101507358,265.83199793347285
0.008508047101507358,265.83199793347285
0.008801003604530308,262.2972008171543
0.008801003604530308,262.2972008171543
0.01,250.35774666941333
0.01183391489688123,264.86917763616526
0.01183391489688123,264.86917763616526
0.012514070110030404,265.31970104477386
0.012514070110030404,265.31970104477386
0.015204065841254754,269.6031263753732
0.015204065841254754,269.6031263753732
0.0156681312251333,266.5103055702824
0.0156681312251333,266.5103055702824
0.018496115035771445,264.2924019304974
0.018496115035771445,264.2924019304974
0.019075786749142468,262.19492934828753
0.019075786749142468,262.19492934828753
0.02,257.4625984322906
0.021865099812873035,268.8811720825987
0.021865099812873035,268.8811720825987
0.022410175672142138,266.7437669205942
0.022410175672142138,266.7437669205942
0.025173958092610346,265.7345277495627
0.025173958092610346,265.7345277495627
0.02570551654388076,263.03661055332793
0.02570551654388076,263.03661055332793
0.028520900052348933,267.4860913491331
0.028520900052348933,267.4860913491331
0.029085655471503498,265.5300603863805
0.029085655471503498,265.5300603863805
0.03,259.7170084329373
0.03184865466968501,266.76869132089416
0.03184865466968501,266.76869132089416
0.03237823258064425,264.1536857218066
0.03237823258064425,264.1536857218066
0.035182396701804675,266.8212558333488
0.035182396701804675,266.8212558333488
0.03574141806612238,264.68034146808515
0.03574141806612238,264.68034146808515
0.038517908280952924,267.1014438969803
0.038517908280952924,267.1014438969803
0.03905822366569457,264.68698518530607
0.03905822366569457,264.68698518530607
0.04,258.4394456829857
0.04184843242320902,266.74009234200986
0.04184843242320902,266.74009234200986
0.04239753907946836,264.4181371605425
0.04239753907946836,264.4181371605425
0.04518422416098398,267.05634773916876
0.04518422416098398,267.05634773916876
0.04573079445237391,264.73548337278436
0.04573079445237391,264.73548337278436
0.04851580380408413,266.83075116983616
0.04851580380408413,266.83075116983616
0.04906161457789773,264.47115225151225
0.04906161457789773,264.47115225151225
0.05,258.4031700267222
0.0518499597998692,266.93655478804607
0.0518499597998692,266.93655478804607
0.0523987378546041,264.6331024560862
0.0523987378546041,264.6331024560862
0.05518326467166203,266.93292833599673
0.05518326467166203,266.93292833599673
0.05572851638178296,264.5764438859143
0.05572851638178296,264.5764438859143
0.05851627024904566,266.890763300301
0.05851627024904566,266.890763300301
0.05906392871841925,264.5678850992522
0.05906392871841925,264.5678850992522
0.060000000000000005,258.5246188145689
0.06184983263582355,266.92018948170517
0.06184983263582355,266.92018948170517
0.06239694487144338,264.58790653219245
0.06239694487144338,264.58790653219245
0.06518319278427048,266.92368063755475
0.06518319278427048,266.92368063755475
0.06572969529989338,264.5861073531521
0.06572969529989338,264.5861073531521
0.06851642601882993,266.91080297215444
0.06851642601882993,266.91080297215444
0.0690633164943192,264.5779083107971
0.0690633164943192,264.5779083107971
0.06999999999999999,258.51344269681476
0.07184967361178472,266.899735809161
0.07184967361178472,266.899735809161
0.07239713163424126,264.5699582157115
0.07239713163424126,264.5699582157115
0.07518331895273912,266.93991134490335
0.07518331895273912,266.93991134490335
0.07572976327467729,264.60331416516766
0.07572976327467729,264.60331416516766
0.07851634381420682,266.90022744042386
0.07851634381420682,266.90022744042386
0.07906314757658192,264.5646921293584
0.07906314757658192,264.5646921293584
0.07999999999999999,258.5009359084962
0.08184971589308453,266.90517554446023
0.08184971589308453,266.90517554446023
0.08239731463237505,264.57829954099356
0.08239731463237505,264.57829954099356
0.08518330577120284,266.93821562952604
0.08518330577120284,266.93821562952604
